"","FINAL_ID","PHYLUM","CLASS","ORDER","FAMILY","SUBFAMILY","GENUS","SPECIES","FEEDINGHAB","TOLERANCE","NBI_P_TOLERANCE","NBI_N_TOLERANCE","TOLNAME","CLASSIFIER","PREVNAMES","COMMONNAME","REFERENCE"
"997","CHIMARRA_SP.","ARTHROPODA","INSECTA","TRICHOPTERA","PHILOPOTAMIDAE","CHIMARRINAE","chimarra","NA","FILTERER",4,2,0,"INTOLERANT",NA,NA,NA,"125"
"998","WORMALDIA_SP.","ARTHROPODA","INSECTA","TRICHOPTERA","PHILOPOTAMIDAE","PHILOPOTAMINAE","wormaldia","NA","FILTERER",2,NA,NA,"INTOLERANT",NA,NA,NA,"125"
"999","UNDETERMINED_PHILOPOTAMIDAE","ARTHROPODA","INSECTA","TRICHOPTERA","PHILOPOTAMIDAE","PHILOPOTAMIDAE","PHILOPOTAMIDAE","NA","FILTERER",4,NA,NA,"INTOLERANT",NA,NA,NA,"125"
"1000","CULOPTILA_SP.","ARTHROPODA","INSECTA","TRICHOPTERA","GLOSSOSOMATIDAE","PROTOPTILINAE","culoptila","NA","SCRAPER",1,NA,NA,"INTOLERANT",NA,NA,NA,"125"
"1001","PROTOPTILA_SP.","ARTHROPODA","INSECTA","TRICHOPTERA","GLOSSOSOMATIDAE","PROTOPTILINAE","protoptila","NA","SCRAPER",1,NA,NA,"INTOLERANT",NA,NA,NA,"125"
"1002","RHYACOPHILA_ACUTILOBA","ARTHROPODA","INSECTA","TRICHOPTERA","RHYACOPHILIDAE","RHYACOPHILIDAE","rhyacophila","rhyacophila_acutiloba","PREDATOR",1,NA,NA,"INTOLERANT",NA,NA,NA,NA
"1003","RHYACOPHILA_ACROPEDES","ARTHROPODA","INSECTA","TRICHOPTERA","RHYACOPHILIDAE","RHYACOPHILIDAE","rhyacophila","rhyacophila_brunnea","PREDATOR",1,NA,NA,"INTOLERANT",NA,NA,NA,"40"
"1004","RHYACOPHILA_BRUNNEA","ARTHROPODA","INSECTA","TRICHOPTERA","RHYACOPHILIDAE","RHYACOPHILIDAE","rhyacophila","rhyacophila_brunnea","PREDATOR",1,NA,NA,"INTOLERANT",NA,NA,NA,NA
"1005","RHYACOPHILA_MANISTEE","ARTHROPODA","INSECTA","TRICHOPTERA","RHYACOPHILIDAE","RHYACOPHILIDAE","rhyacophila","rhyacophila_manistee","PREDATOR",1,NA,NA,"INTOLERANT",NA,NA,NA,"40"
"1006","RHYACOPHILA_MINOR","ARTHROPODA","INSECTA","TRICHOPTERA","RHYACOPHILIDAE","RHYACOPHILIDAE","rhyacophila","rhyacophila_minor","PREDATOR",0,NA,NA,"INTOLERANT",NA,NA,NA,NA
"1007","RHYACOPHILA_ATRATA","ARTHROPODA","INSECTA","TRICHOPTERA","RHYACOPHILIDAE","RHYACOPHILIDAE","rhyacophila","rhyacophila_atrata","PREDATOR",0,NA,NA,"INTOLERANT",NA,NA,NA,"40"
"1008","RHYACOPHILA_TORVA","ARTHROPODA","INSECTA","TRICHOPTERA","RHYACOPHILIDAE","RHYACOPHILIDAE","rhyacophila","rhyacophila_torva","PREDATOR",1,NA,NA,"INTOLERANT",NA,NA,NA,"40"
"1009","RHYACOPHILA_GLABERRIMA","ARTHROPODA","INSECTA","TRICHOPTERA","RHYACOPHILIDAE","RHYACOPHILIDAE","rhyacophila","rhyacophila_glaberrima","PREDATOR",1,NA,NA,"INTOLERANT",NA,NA,NA,"40"
"1010","RHYACOPHILA_NIGRITA","ARTHROPODA","INSECTA","TRICHOPTERA","RHYACOPHILIDAE","RHYACOPHILIDAE","rhyacophila","rhyacophila_nigrita","PREDATOR",1,NA,NA,"INTOLERANT",NA,NA,NA,"40"
"1011","RHYACOPHILA_CAROLINA?","ARTHROPODA","INSECTA","TRICHOPTERA","RHYACOPHILIDAE","RHYACOPHILIDAE","rhyacophila","rhyacophila_carolina","PREDATOR",1,NA,NA,"INTOLERANT",NA,NA,NA,"40"
"1012","RHYACOPHILA_SP.","ARTHROPODA","INSECTA","TRICHOPTERA","RHYACOPHILIDAE","RHYACOPHILIDAE","rhyacophila","NA","PREDATOR",1,0,1,"INTOLERANT",NA,NA,NA,"125"
"1013","UNDETERMINED_RHYACOPHILIDAE","ARTHROPODA","INSECTA","TRICHOPTERA","RHYACOPHILIDAE","RHYACOPHILIDAE","RHYACOPHILIDAE","NA","PREDATOR",1,NA,NA,"INTOLERANT",NA,NA,NA,"125"
"1014","UNDETERMINED_TRICHOPTERA","ARTHROPODA","INSECTA","TRICHOPTERA","TRICHOPTERA","TRICHOPTERA","TRICHOPTERA","NA",NA,3,NA,NA,"INTOLERANT",NA,NA,NA,"98125"
"1015","CLIMACIA_AREOLARIS","ARTHROPODA","INSECTA","NEUROPTERA","SISYRIDAE","SISYRIDAE","climacia","climacia_areolaris","PREDATOR",5,NA,NA,"FACULTATIVE",NA,NA,NA,"37"
"1016","CLIMACIA_SP.","ARTHROPODA","INSECTA","NEUROPTERA","SISYRIDAE","SISYRIDAE","climacia","NA","PREDATOR",5,NA,NA,"FACULTATIVE",NA,NA,NA,"37"
"1017","UNDETERMINED_SISYRIDAE","ARTHROPODA","INSECTA","NEUROPTERA","SISYRIDAE","SISYRIDAE","SISYRIDAE","NA","PREDATOR",5,NA,NA,"FACULTATIVE",NA,NA,NA,"37"
"1018","CORYDALUS_SP.","ARTHROPODA","INSECTA","MEGALOPTERA","CORYDALIDAE","CORYDALINAE","corydalus","NA","PREDATOR",4,NA,NA,"INTOLERANT",NA,NA,NA,"83,37"
"1019","CHAULIODES_PECTINICORNIS","ARTHROPODA","INSECTA","MEGALOPTERA","CORYDALIDAE","CHAULIODINAE","chauliodes","chauliodes_pectinicornis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","CHAULIODES_RASTRICORNIS","ARTHROPODA","INSECTA","MEGALOPTERA","CORYDALIDAE","CHAULIODINAE","chauliodes","chauliodes_rastricornis","PREDATOR",4,NA,NA,"INTOLERANT",NA,NA,NA,"83,37"
"1021","CHAULIODES_SP.","ARTHROPODA","INSECTA","MEGALOPTERA","CORYDALIDAE","CHAULIODINAE","chauliodes","NA","PREDATOR",4,NA,NA,"INTOLERANT",NA,NA,NA,"83,37"
"1022","UNDETERMINED_CORYDALIDAE","ARTHROPODA","INSECTA","MEGALOPTERA","CORYDALIDAE","CORYDALIDAE","CORYDALIDAE","NA","PREDATOR",4,NA,NA,"INTOLERANT",NA,NA,NA,"83,76"
"1023","SIALIS_SP.","ARTHROPODA","INSECTA","MEGALOPTERA","SIALIDAE","SIALIDAE","sialis","NA","PREDATOR",4,5,6,"FACULTATIVE",NA,NA,NA,"83,37"
"1024","UNDETERMINED_SIALIDAE","ARTHROPODA","INSECTA","MEGALOPTERA","SIALIDAE","SIALIDAE","SIALIDAE","NA","PREDATOR",4,NA,NA,"FACULTATIVE",NA,NA,NA,"83,37"
"1025","ANCHYTARSUS_BICOLOR","ARTHROPODA","INSECTA","COLEOPTERA","PTILODACTYLIDAE","ANCHYTARSINAE","anchytarsus","anchytarsus_bicolor","SHREDDER",3,NA,NA,"INTOLERANT",NA,NA,NA,"19"
"1026","ANCHYTARSUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","PTILODACTYLIDAE","ANCHYTARSINAE","anchytarsus","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","UNDETERMINED_CURCULIONIDAE","ARTHROPODA","INSECTA","COLEOPTERA","CURCULIONIDAE","CURCULIONIDAE","CURCULIONIDAE","NA","SHREDDER",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83"
"1028","DONACIA_SP.","ARTHROPODA","INSECTA","COLEOPTERA","CHRYSOMELIDAE","DONACIINAE","donacia","NA","SHREDDER",7,NA,NA,"FACULTATIVE",NA,NA,NA,NA
"1029","UNDETERMINED_CHRYSOMELIDAE","ARTHROPODA","INSECTA","COLEOPTERA","CHRYSOMELIDAE","CHRYSOMELIDAE","CHRYSOMELIDAE","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","UNDETERMINED_CRYSOMELIDAE","ARTHROPODA","INSECTA","COLEOPTERA","CHRYSOMELIDAE","CHRYSOMELIDAE","CHRYSOMELIDAE","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","UNDETERMINED_PTILODACTYLIDAE","ARTHROPODA","INSECTA","COLEOPTERA","PTILODACTYLIDAE","PTILODACTYLIDAE","PTILODACTYLIDAE","NA","SHREDDER",3,NA,NA,"INTOLERANT",NA,NA,NA,"19"
"1032","OULIMNIUS_NITIDULUS","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","oulimnius","oulimnius_nitidulus","SCRAPER",4,NA,NA,"INTOLERANT",NA,NA,NA,"19"
"1033","OULIMNIUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","oulimnius","NA","SCRAPER",4,NA,NA,"INTOLERANT",NA,NA,NA,"19"
"1034","MACRONYCHUS_GLABRATUS","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","macronychus","macronychus_glabratus","GATHERER",5,NA,NA,"FACULTATIVE",NA,NA,NA,"19"
"1035","MACRONYCHUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","macronychus","NA","GATHERER",5,NA,NA,"FACULTATIVE",NA,NA,NA,"19"
"1036","ANCYRONYX_VARIEGATUS","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","ancyronyx","ancyronyx_variegatus","GATHERER",5,NA,NA,"FACULTATIVE",NA,NA,NA,"19"
"1037","ANCYRONYX_SP.","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","ancyronyx","NA","GATHERER",5,NA,NA,"FACULTATIVE",NA,NA,NA,"19"
"1038","OPTIOSERVUS_FASTIDITUS","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","optioservus","optioservus_fastiditus","SCRAPER",4,6,7,"INTOLERANT",NA,NA,NA,"19"
"1039","OPTIOSERVUS_NR._SANDERSONI","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","optioservus","optioservus_sandersoni","SCRAPER",4,NA,NA,"INTOLERANT",NA,NA,NA,"19"
"1040","OPTIOSERVUS_SANDERSONI","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","optioservus","optioservus_sandersoni",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","OPTIOSERVUS_TRIVITTATUS","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","optioservus","optioservus_trivittatus","SCRAPER",4,7,6,"INTOLERANT",NA,NA,NA,"19"
"1042","OPTIOSERVUS_OVALIS","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","optioservus","optioservus_ovalis","SCRAPER",4,9,4,"INTOLERANT",NA,NA,NA,"19"
"1043","OPTIOSERVUS_CRYOPHILUS","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","optioservus","optioservus_immunis","SCRAPER",4,NA,NA,"INTOLERANT",NA,NA,NA,"19"
"1044","OPTIOSERVUS_IMMUNIS","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","optioservus","optioservus_immunis","SCRAPER",4,NA,NA,"INTOLERANT",NA,NA,NA,"19"
"1045","OPTIOSERVUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","optioservus","NA","SCRAPER",4,7,8,"INTOLERANT",NA,NA,NA,"83,19"
"1046","PROMORESIA_SP.","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","optioservus","NA","SCRAPER",2,NA,NA,"INTOLERANT",NA,NA,NA,"83,19"
"1047","MICROCYLLOEPUS_PUSILLUS","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","microcylloepus","microcylloepus_pusillus","SCRAPER",3,NA,NA,"INTOLERANT",NA,NA,NA,"19"
"1048","MICROCYLLOEPUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","microcylloepus","NA","SCRAPER",3,NA,NA,"INTOLERANT",NA,NA,NA,"19"
"1049","DUBIRAPHIA_VITTATA","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","dubiraphia","dubiraphia_vittata","GATHERER",6,NA,NA,"FACULTATIVE",NA,NA,NA,"19"
"1050","DUBIRAPHIA_QUADRINOTATA","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","dubiraphia","dubiraphia_quadrinotata","GATHERER",5,NA,NA,"FACULTATIVE",NA,NA,NA,"19"
"1051","DUBIRAPHIA_BIVITTATA","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","dubiraphia","dubiraphia_bivittata","GATHERER",6,NA,NA,"FACULTATIVE",NA,NA,NA,"19"
"1052","DUBIRAPHIA_SP.","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","dubiraphia","NA","GATHERER",6,NA,NA,"FACULTATIVE",NA,NA,NA,"83,19"
"1053","STENELMIS_SANDERSONI","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","stenelmis","stenelmis_sandersoni","SCRAPER",5,NA,NA,"FACULTATIVE",NA,NA,NA,"19"
"1054","STENELMIS_MERA","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","stenelmis","stenelmis_mera","SCRAPER",5,NA,NA,"FACULTATIVE",NA,NA,NA,"19"
"1055","STENELMIS_CRENATA","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","stenelmis","stenelmis_crenata","SCRAPER",5,7,7,"FACULTATIVE",NA,NA,NA,"19"
"1056","STENELMIS_CONCINNA","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","stenelmis","stenelmis_concinna","SCRAPER",5,5,0,"FACULTATIVE",NA,NA,NA,"19"
"1057","STENELMIS_VITTAPENNIS","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","stenelmis","stenelmis_bicarinata","SCRAPER",5,NA,NA,"FACULTATIVE",NA,NA,NA,"19"
"1058","STENELMIS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMINAE","stenelmis","NA","SCRAPER",5,7,7,"FACULTATIVE",NA,NA,NA,"83,19"
"1059","UNDETERMINED_ELMIDAE","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ELMIDAE","ELMIDAE","NA","SCRAPER",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83,19"
"1060","ECTOPRIA_NERVOSA","ARTHROPODA","INSECTA","COLEOPTERA","PSEPHENIDAE","EUBRIINAE","ectopria","ectopria_nervosa","SCRAPER",5,10,9,"FACULTATIVE",NA,NA,NA,"83,19"
"1061","ECTOPRIA_SP.","ARTHROPODA","INSECTA","COLEOPTERA","PSEPHENIDAE","EUBRIINAE","ectopria","NA","SCRAPER",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83,19"
"1062","PSEPHENUS_HERRICKI","ARTHROPODA","INSECTA","COLEOPTERA","PSEPHENIDAE","PSEPHENINAE","psephenus","psephenus_herricki","SCRAPER",4,10,9,"INTOLERANT",NA,NA,NA,"19"
"1063","PSEPHENUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","PSEPHENIDAE","PSEPHENINAE","psephenus","NA","SCRAPER",4,3,4,"INTOLERANT",NA,NA,NA,"83,19"
"1064","UNDETERMINED_PSEPHENIDAE","ARTHROPODA","INSECTA","COLEOPTERA","PSEPHENIDAE","PSEPHENIDAE","PSEPHENIDAE","NA","SCRAPER",4,NA,NA,"INTOLERANT",NA,NA,NA,"83,19"
"1065","HELICHUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","DRYOPIDAE","DRYOPIDAE","helichus","NA","SCRAPER",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83,19"
"1066","UNDETERMINED_DRYOPIDAE","ARTHROPODA","INSECTA","COLEOPTERA","DRYOPIDAE","DRYOPIDAE","DRYOPIDAE","NA","SCRAPER",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83"
"1067","CRENITIS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","HYDROPHILIDAE","HYDROPHILINAE","crenitis","NA","GATHERER",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83123"
"1068","HYDROBIUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","HYDROPHILIDAE","HYDROPHILINAE","hydrobius","NA","PREDATOR",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83123"
"1069","HYDROCHARA_SP.","ARTHROPODA","INSECTA","COLEOPTERA","HYDROPHILIDAE","HYDROPHILINAE","hydrochara","NA","PREDATOR",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83123"
"1070","HYDROCHUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","HYDROCHIDAE","HYDROCHIDAE","hydrochus","NA","SHREDDER",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83123"
"1071","HELOCHARES_SP.","ARTHROPODA","INSECTA","COLEOPTERA","HYDROPHILIDAE","HYDROPHILINAE","helochares","NA","PREDATOR",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83123"
"1072","HELOPHORUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","HELOPHORIDAE","HELOPHORIDAE","helophorus","NA","SHREDDER",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83123"
"1073","CYMBIODYTA_SP.","ARTHROPODA","INSECTA","COLEOPTERA","HYDROPHILIDAE","HYDROPHILINAE","cymbiodyta","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074","ENOCHRUS_SP,","ARTHROPODA","INSECTA","COLEOPTERA","HYDROPHILIDAE","HYDROPHILINAE","enochrus","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075","TROPISTERNUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","HYDROPHILIDAE","HYDROPHILINAE","tropisternus","NA","PREDATOR",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83123"
"1076","ANACAENA_SP.","ARTHROPODA","INSECTA","COLEOPTERA","HYDROPHILIDAE","HYDROPHILINAE","anacaena","NA","GATHERER",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83123"
"1077","LACCOBIUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","HYDROPHILIDAE","HYDROPHILINAE","laccobius","NA","PREDATOR",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83123"
"1078","UNDETERMINED_HYDROPHILIDAE","ARTHROPODA","INSECTA","COLEOPTERA","HYDROPHILIDAE","HYDROPHILIDAE","HYDROPHILIDAE","NA","PREDATOR",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83123"
"1079","HYDRAENA_SP.","ARTHROPODA","INSECTA","COLEOPTERA","HYDRAENIDAE","HYDRAENINAE","hydraena","NA","PREDATOR",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83123"
"1080","UNDETERMINED_HYDRAENIDAE","ARTHROPODA","INSECTA","COLEOPTERA","HYDRAENIDAE","HYDRAENIDAE","HYDRAENIDAE","NA","PREDATOR",5,NA,NA,"FACULTATIVE",NA,NA,NA,NA
"1081","GEORYSSUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","GEORYSSIDAE","GEORYSSIDAE","georyssus","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082","DINEUTUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","GYRINIDAE","GYRININAE","dineutus","NA","PREDATOR",4,NA,NA,"INTOLERANT",NA,NA,NA,"83123"
"1083","GYRINUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","GYRINIDAE","GYRININAE","gyrinus","NA","PREDATOR",4,NA,NA,"INTOLERANT",NA,NA,NA,"83123"
"1084","UNDETERMINED_GYRINIDAE","ARTHROPODA","INSECTA","COLEOPTERA","GYRINIDAE","GYRINIDAE","GYRINIDAE","NA","PREDATOR",4,NA,NA,"INTOLERANT",NA,NA,NA,"83123"
"1085","HYDROCANTHUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","NOTERIDAE","NOTERINAE","hydrocanthus","NA",NA,5,NA,NA,"FACULTATIVE",NA,NA,NA,NA
"1086","UNDETERMINED_NOTERIDAE","ARTHROPODA","INSECTA","COLEOPTERA","NOTERIDAE","NOTERIDAE","NOTERIDAE","NA",NA,5,NA,NA,"FACULTATIVE",NA,NA,NA,NA
"1087","NEOCLYPEODYTES_SP.","ARTHROPODA","INSECTA","COLEOPTERA","DYTISCIDAE","HYDROPORINAE","neoclypeodytes","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088","HYDROPORUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","DYTISCIDAE","HYDROPORINAE","hydroporus","NA","PREDATOR",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83123"
"1089","HYDROPOROUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","DYTISCIDAE","HYDROPORINAE","hydroporus","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090","LACCOPHILUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","DYTISCIDAE","LACCOPHILINAE","laccophilus","NA","PREDATOR",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83123"
"1091","ILYBIUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","DYTISCIDAE","AGABINAE","ilybius","NA",NA,5,NA,NA,NA,NA,NA,NA,NA
"1092","CELINA_SP.","ARTHROPODA","INSECTA","COLEOPTERA","DYTISCIDAE","HYDROPORINAE","celina","NA","PREDATOR",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83123"
"1093","DYTISCUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","DYTISCIDAE","DYTISCINAE","dytiscus","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094","AGABETES_SP.","ARTHROPODA","INSECTA","COLEOPTERA","DYTISCIDAE","LACCOPHILINAE","agabetes","NA","PREDATOR",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83123"
"1095","AGABUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","DYTISCIDAE","AGABINAE","agabus","NA","PREDATOR",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83123"
"1096","UNDETERMINED_DYTISCIDAE","ARTHROPODA","INSECTA","COLEOPTERA","DYTISCIDAE","DYTISCIDAE","DYTISCIDAE","NA","PREDATOR",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83123"
"1097","PELTODYTES_SP.","ARTHROPODA","INSECTA","COLEOPTERA","HALIPLIDAE","HALIPLIDAE","peltodytes","NA","SHREDDER",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83123"
"1098","HALIPLUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","HALIPLIDAE","HALIPLIDAE","haliplus","NA","SHREDDER",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83123"
"1099","UNDETERMINED_HALIPLIDAE","ARTHROPODA","INSECTA","COLEOPTERA","HALIPLIDAE","HALIPLIDAE","HALIPLIDAE","NA","SHREDDER",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83123"
"1100","UNDETERMINED_CARABIDAE","ARTHROPODA","INSECTA","COLEOPTERA","CARABIDAE","CARABIDAE","CARABIDAE","NA","PREDATOR",4,NA,NA,"INTOLERANT",NA,NA,NA,NA
"1101","UNDETERMINED_COLEOPTERA","ARTHROPODA","INSECTA","COLEOPTERA","COLEOPTERA","COLEOPTERA","COLEOPTERA","NA",NA,5,NA,NA,NA,NA,NA,NA,"83123"
"1102","UNDETERMINED_SALDIDAE","ARTHROPODA","INSECTA","HEMIPTERA","SALDIDAE","SALDIDAE","SALDIDAE","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103","MERRAGATA_SP.","ARTHROPODA","INSECTA","HEMIPTERA","HEBRIDAE","HEBRINAE","merragata","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","UNDETERMINED_HEBRIDAE","ARTHROPODA","INSECTA","HEMIPTERA","HEBRIDAE","HEBRIDAE","HEBRIDAE","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","MESOVELIA_SP.","ARTHROPODA","INSECTA","HEMIPTERA","MESOVELIIDAE","MESOVELIINAE","mesovelia","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106","MESOVELIIDAE","ARTHROPODA","INSECTA","HEMIPTERA","MESOVELIIDAE","MESOVELIIDAE","MESOVELIIDAE","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","MICROVELIA_SP.","ARTHROPODA","INSECTA","HEMIPTERA","VELIIDAE","MICROVELIINAE","microvelia","NA",NA,6,NA,NA,NA,NA,NA,NA,NA
"1108","RHAGOVELIA_SP.","ARTHROPODA","INSECTA","HEMIPTERA","VELIIDAE","RHAGOVELIINAE","rhagovelia","NA",NA,6,NA,NA,NA,NA,NA,NA,NA
"1109","UNDETERMINED_VELIIDAE","ARTHROPODA","INSECTA","HEMIPTERA","VELIIDAE","VELIIDAE","VELIIDAE","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110","RHEUMATOBATES_SP.","ARTHROPODA","INSECTA","HEMIPTERA","GERRIDAE","RHAGODOTARSINAE","rheumatobates","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111","UNDETERMINED_GERRIDAE","ARTHROPODA","INSECTA","HEMIPTERA","GERRIDAE","GERRIDAE","GERRIDAE","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112","GELASTOCORIS_SP.","ARTHROPODA","INSECTA","HEMIPTERA","GELASTOCORIDAE","GELASTOCORINAE","gelastocoris","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113","RANATRA_SP.","ARTHROPODA","INSECTA","HEMIPTERA","NEPIDAE","RANATRINAE","ranatra","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114","BELOSTOMA_SP.","ARTHROPODA","INSECTA","HEMIPTERA","BELOSTOMATIDAE","BELOSTOMATINAE","belostoma","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","UNDETERMINED_BELOSTOMATIDAE","ARTHROPODA","INSECTA","HEMIPTERA","BELOSTOMATIDAE","BELOSTOMATIDAE","BELOSTOMATIDAE","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","PELOCORIS_SP.","ARTHROPODA","INSECTA","HEMIPTERA","NAUCORIDAE","NAUCORINAE","pelocoris","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","UNDETERMINED_NAUCORIDAE","ARTHROPODA","INSECTA","HEMIPTERA","NAUCORIDAE","NAUCORIDAE","NAUCORIDAE","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118","NEOPLEA_SP.","ARTHROPODA","INSECTA","HEMIPTERA","PLEIDAE","PLEIDAE","neoplea","NA","PREDATOR",8,NA,NA,"TOLERANT",NA,NA,NA,"83"
"1119","UNDETERMINED_PLEIDAE","ARTHROPODA","INSECTA","HEMIPTERA","PLEIDAE","PLEIDAE","PLEIDAE","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120","NOTONECTA_SP.","ARTHROPODA","INSECTA","HEMIPTERA","NOTONECTIDAE","NOTONECTINAE","notonecta","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121","UNDETERMINED_NOTONECTIDAE","ARTHROPODA","INSECTA","HEMIPTERA","NOTONECTIDAE","NOTONECTIDAE","NOTONECTIDAE","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
